Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,anomaly
103.0,-6.09324780457494,-12.1142127363483,-5.69497318304808,3.29438945633196,-1.41379209198987,4.77600042454058,4.80842581669219,-0.228197008316221,-0.525895940525179,-1.72489902822119,-0.362818000903783,0.28615530050452,0.487835785527501,1.2599571205769,0.660404704229974,0.455263193477443,-0.497643848526374,0.792268766322312,-0.978442216379243,7.74422243482949,2.22882259543164,-2.26403733889794,-3.55338061765328,1.21527882183022,-0.406072898984334,-0.653384490244203,-0.711222163007979,0.672899853277743,3828.04,0,1
266.0,-2.56496104960942,2.47098454163356,2.64941697024535,-1.56425570856864,1.79429703898473,-0.614741707014684,4.18590625716717,-3.85535901492996,5.43663339611854,8.73745780611353,1.68296295839224,-1.30953568707587,-0.052481298491655,-4.8907163871643,1.60814071979663,-1.6660779799987,-2.43592142509309,-1.16940153003904,-0.428481920784028,3.56413797854005,-1.67270646329749,-0.463149141229711,-0.532466362390539,0.306493528732909,0.22684414397411,-0.36541574581084,-0.936734932768158,-2.73388711897575,10.35,0,1
454.0,-3.13389129377515,2.88739423570429,2.17868973259279,-1.57653465717616,1.43450997142197,-0.687312659974319,3.8160563906896,-3.4169150968295,5.45927435788742,8.82175647014444,1.55804895975,-1.13860135675492,0.0101429679459419,-4.64430820540869,1.58455970793957,-1.56450826194455,-2.27604130671576,-1.14767953122384,-0.46440865967774,3.58562779597622,-1.65961047918065,-0.498517565484305,-0.476667638896004,0.302196385041997,0.299992713618312,-0.359154856578884,-0.958818038241794,-2.73562276188392,9.65,0,1
905.0,-6.16966448425131,6.11894007498069,-1.66777481806909,-1.20699104557402,-0.021372614114305,-1.20845777025875,2.18498894514736,-1.51218818120916,6.45099150723063,11.9068681452696,2.76857946570189,0.249136051513791,-0.453906217165795,-3.18751608718977,0.655304956895731,-1.77589887975363,-1.42205147759442,-0.405191977812697,-0.355886211789417,4.84308304333681,-1.12708576402232,0.261434830817743,0.136165745366595,0.4133795377924,0.666632073635864,-0.530568213623608,2.46496219799225,0.36589181380929,0.89,0,1
1077.0,-3.93679406923572,-3.67051900264911,-1.45382049984702,2.29974999413165,-9.74943958984199,6.45641046157446,10.7840876548481,-2.16001589150776,-0.238116043084373,-1.0043984469861,-0.318436576174975,-1.98143510685022,-0.876498835758804,-1.09570880084773,1.13210316063153,1.64344008765784,-0.853989691681442,-0.165444597338851,-0.810784648400554,-2.20367559311281,-0.979104300834913,0.957186171803303,2.44195981198265,0.25060715954121,0.300907905061542,1.15786694354058,1.62428423734445,-1.63864721472208,2452.03,0,1
1264.0,-11.1407063576909,-9.61272620240172,-12.3895452301042,6.01334629438785,-32.0921290046357,21.3930687572539,34.3031768568354,-7.52078427232218,-1.92573155075258,-2.6366220672382,3.70217662877301,-1.84305631781059,2.42712334388741,-1.65283565614104,3.6350415165055,4.08780179147029,-1.65489200469565,-0.888406460757788,0.752276373107714,-11.7486890255326,-4.70997725083696,1.36610996920493,-2.92588754249629,0.843550804290263,0.746267437970709,0.801386918563331,3.85204563850736,4.15793357268519,7712.43,0,1
1335.0,-2.29084796764059,-0.72484503433097,3.09071502128286,-0.746779326047737,2.16953298533578,1.97517704581344,2.22527233542659,-3.04315281756665,3.49799904303099,4.06888548822465,1.66918981570942,-0.374296233673554,0.421761845133321,-3.88853147421023,1.98231604824072,-2.86504080211538,-0.132600314129561,-2.66669080612525,-0.290286412218716,-0.189021980958269,-0.396727730045764,1.57463398041113,-0.431064993397507,-0.795598110047165,-1.13796408288464,0.759778609645408,-4.54186016535067,-1.96224080293275,9.95,0,1
1435.0,-3.70157847611438,3.30623414862591,1.70459784545168,-1.58939973188757,1.06179288434752,-0.751379510359744,3.45898878906688,-2.98056432523501,5.48104669107762,8.90415933652628,1.43352807081948,-0.968886017241497,0.0730539600100592,-4.39860709231105,1.56123204106426,-1.46178326352228,-2.11677775247643,-1.12587270818883,-0.500168766864464,3.6040104892506,-1.64783221770627,-0.532836450168544,-0.417025202160043,0.297910654252168,0.374264868777222,-0.352613702313707,-0.978836619401064,-2.73856648562625,11.05,0,1
1557.0,-1.96715907906595,2.76445780062016,1.08312527475237,-0.904854599001971,2.76705484519918,-0.366270852342286,4.6484722734233,-4.20884579025004,5.64769309218173,9.75989419523775,0.947911251715308,-1.52194740117935,0.246255193735618,-4.90644836275523,1.49184208809134,-2.30710384529139,-2.61219821487816,-0.734048556589333,0.220519938804042,3.81520138969518,-1.41958195713633,0.612481540669184,-0.611962764027639,-0.494140364026435,-0.151419059536436,-0.824974439281106,-0.785973541164201,-2.90929435137133,3.99,0,1
1698.0,-5.84922564416002,-11.7549746404265,-3.33330345306122,3.67324616587364,-4.45958258804588,0.659097719852949,4.52722420458362,-0.985511915094925,0.237793552172919,-1.85422970191431,-0.644609057763167,0.123529986802149,0.0121595717817971,0.853693619007229,0.960689195701432,0.615010800694935,-0.0563340997525921,0.515516316330569,-1.21243882480469,7.31434712853113,2.16087031378523,-1.99217897133812,-3.24035064349017,0.609618674310753,-0.985547582566371,0.0896930989862988,-0.713354715616819,0.653060493900881,3669.0,0,1
