id,name,host_id,host_name,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,Cluster,Cluster Name
-1.7309595771358302,1.6233218234251434,-0.860047606246727,-1.0506621361910182,1.380185689640008,1.2710751679179415,-0.1941315114887587,-0.281991271607383,-0.24524031366578924,2.0140354466748205,0.5829971089230515,-0.3092762349961852,-0.1864514472964983,1.673127906957239,-0.15107070517369292,-0.8356277676737796,1.1212861695080807,-0.36203511016272827,-0.08767687640674993,-1.04013391731747,1.0908929728788472,-0.1558872268182158,2,"High Income, Low Spending"
-1.7309532946970905,1.5955133630723368,-0.8600419199590759,-1.5630808805749352,1.4820151380465343,0.11647121205631351,-1.1500147671012186,-0.13625006731290007,4.045278560972787,0.08362567258464763,-0.08095592946230798,-0.769964338766515,-0.1864514472964983,-0.8568646058120514,-0.15107070517369292,-0.8356277676737796,1.1212861695080807,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
-1.73088427892079,0.5201080603661425,-0.8599908324172248,-1.553786707460354,1.5547504583369103,-0.37738972395631937,-0.029256815767783686,-0.05296937914462411,-0.24524031366578924,2.7996673314789606,0.566868695035148,-0.11565369862894512,-0.1864514472964983,-0.507376150594672,-0.15107070517369292,1.1967050865049638,-0.8918329924988815,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
-1.7307975084263125,1.412151327621018,-0.8599244796736256,-1.103638922944132,1.5547504583369103,-0.19308588411499833,-0.10855266154152984,0.6091120917931698,-0.19648441736307815,-0.3204135824574816,-4.131875884307395,-0.8701139265426737,-0.1864514472964983,-0.8568646058120514,-0.15107070517369292,1.1967050865049638,-0.8918329924988815,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
-1.7307334093412,1.302800350712846,-0.8598720818686246,-0.4998274762668317,1.5838445864530606,-1.3379703339949867,-0.4987488862373937,-0.38609213181772795,-0.29399620996850034,-0.09594732965629868,0.5507402811472445,-0.0021508324826318525,-0.1561044431502905,-0.21107072117124154,-0.15107070517369292,1.1967050865049638,-0.8918329924988815,-0.36203511016272827,-0.08767687640674993,-1.04013391731747,1.0908929728788472,-0.1558872268182158,2,"High Income, Low Spending"
-1.7303879662603514,-1.273899721717396,-0.859588607072159,-1.6656265906058159,1.0892444084785042,-1.2134506252863575,-0.5955938126332438,-0.13625006731290007,-0.19648441736307815,-0.18573383077677183,0.4781624186516789,-0.6564614726202019,-0.1864514472964983,1.7642988083182944,-0.15107070517369292,1.1967050865049638,-0.8918329924988815,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
-1.730386236313452,1.5910958732767086,-0.8599805411270462,-1.0057402994705418,1.380185689640008,1.121248066275792,-0.5871442552967779,-0.0737895511866931,-0.14772852106036707,1.2957434377110353,0.5319237982780238,-0.4561622970678846,-0.1864514472964983,1.2172734001519614,-0.15107070517369292,-0.8356277676737796,1.1212861695080807,-0.36203511016272827,-0.08767687640674993,-1.04013391731747,1.0908929728788472,-0.1558872268182158,2,"High Income, Low Spending"
-1.7302069591847775,-0.705998820449923,-0.8594806820957985,-0.09212308230719761,1.380185689640008,1.0526613636880648,-0.38803801959684975,-0.007165000652072328,-0.24524031366578924,1.116170435470089,0.5883732468856859,-0.49622213217834804,-0.1864514472964983,1.4376030784411788,-0.15107070517369292,-0.8356277676737796,1.1212861695080807,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
-1.7302066860352672,-1.7202834446723443,-0.859480554885784,-0.2736692638120195,1.5547504583369103,-0.45386206347260827,0.3589895110811797,0.31346564879579014,-0.19648441736307815,1.3181900629911536,0.4512817288385065,-0.44948565788280737,-0.1864514472964983,0.20679591006692952,-0.15107070517369292,1.1967050865049638,-0.8918329924988815,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
-1.7301987646994648,1.602899985353551,-0.8594753647171895,-0.14850773253565766,1.5547504583369103,-0.36932070012251506,-0.15448358860188563,-0.011329035060486126,1.1199247828101213,1.8344624444338744,0.5480522121659273,-0.3159528741812624,-0.1864514472964983,-0.6289373524094126,-0.15107070517369292,1.1967050865049638,-0.8918329924988815,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
-1.7301069864639627,1.5591595945902823,-0.8594277881717408,-1.013175637962207,1.5547504583369103,-0.31357108090685576,-0.21384714527415385,-0.302811443649452,-0.24524031366578924,0.42032505178642193,0.5695567640164653,-0.6631381118052792,-0.1864514472964983,1.1412976490177484,-0.15107070517369292,1.1967050865049638,-0.8918329924988815,-0.36203511016272827,-0.08767687640674993,-1.04013391731747,1.0908929728788472,-0.1558872268182158,2,"High Income, Low Spending"
-1.7300773042171633,-1.601228473786891,-0.8594120268509357,-1.0014030186837373,1.3656386255819328,0.7647439223439867,-0.011274424513206188,0.4050744057808937,-0.24524031366578924,0.9590440585092609,0.3222544177352787,-0.5362819672888115,-0.1561044431502905,0.8981752453882671,-0.15107070517369292,-0.8356277676737796,1.1212861695080807,-0.36203511016272827,-0.08767687640674993,0.9614146633916366,-0.9166802104894103,-0.1558872268182158,2,"High Income, Low Spending"
